id,year,record_ref,AgencyCode,AgencyName,DateOfStop,TimeOfStop,DurationOfStop,ZIP,VehicleMake,VehicleYear,DriversYearofBirth,DriverSex,DriverRace,ReasonForStop,TypeOfMovingViolation,ResultOfStop,BeatLocationOfStop,VehicleConsentSearchRequested,VehicleConsentGiven,VehicleSearchConducted,VehicleSearchConductedBy,VehicleContrabandFound,VehicleDrugsFound,VehicleDrugParaphernaliaFound,VehicleAlcoholFound,VehicleWeaponFound,VehicleStolenPropertyFound,VehicleOtherContrabandFound,VehicleDrugAmount,DriverConsentSearchRequested,DriverConsentGiven,DriverSearchConducted,DriverSearchConductedBy,PassengerConsentSearchRequested,PassengerConsentGiven,PassengerSearchConducted,PassengerSearchConductedBy,DriverPassengerContrabandFound,DriverPassengerDrugsFound,DriverPassengerDrugParaphernaliaFound,DriverPassengerAlcoholFound,DriverPassengerWeaponFound,DriverPassengerStolenPropertyFound,DriverPassengerOtherContrabandFound,DriverPassengerDrugAmount,PoliceDogPerformSniffOfVehicle,PoliceDogAlertIfSniffed,PoliceDogVehicleSearched,PoliceDogContrabandFound,PoliceDogDrugsFound,PoliceDogDrugParaphernaliaFound,PoliceDogAlcoholFound,PoliceDogWeaponFound,PoliceDogStolenPropertyFound,PoliceDogOtherContrabandFound,PoliceDogDrugAmount,SearchConducted,VehicleSearchType,PassengersSearchType,DriverSearchType,ContrabandFound,DrugsFound,AlcoholFound,ParaphernaliaFound,WeaponFound,StolenPropertyFound,OtherContrabandFound,DrugQuantity,ConsentSearchRequested,WasConsentGranted,WasConsentSearchPerformed,WasConsentContrabandFound,ConsentDrugsFound,ConsentAlcoholFound,ConsentParaphernaliaFound,ConsentWeaponFound,ConsentStolenPropertyFound,ConsentOtherContrabandFound,ConsentDrugQuantity,TypeOfRoadway,Passenger1SearchType,Passenger2SearchType,Passenger3SearchType,Passenger4SearchType,Passenger5SearchType,Passenger6SearchType,driver_race,search_conducted,search_hit,consent_search_requested,consent_search_conducted,dog_sniff,dog_search_conducted,dog_search_hit,outcome,Agency_id
42617051,2023,2023-166745,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-28,09:35:00,10,60610,HONDA,2016,1992,1,5,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617053,2023,2023-166747,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-25,13:40:00,10,60647,SUBURU,2014,1995,1,1,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617054,2023,2023-166748,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-13,09:43:00,5,60615,NISSAN,2015,1991,2,2,1,6,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617260,2023,2023-166954,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-18,17:44:00,45,60621,FORD,2000,1976,1,2,1,4,1,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617262,2023,2023-166956,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-17,20:25:00,46,60643,CHEVY,2021,1982,1,2,1,4,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617567,2023,2023-167261,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-19,15:43:00,30,60653,BUICK,2015,1985,1,2,1,4,1,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617568,2023,2023-167262,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-20,07:48:00,8,60069,FORD,2017,1979,1,1,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617569,2023,2023-167263,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-19,10:06:00,5,60615,SUBARU,2009,1991,2,5,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617570,2023,2023-167264,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-13,13:18:00,7,60653,CHEVY,2018,1987,1,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617571,2023,2023-167265,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-07,20:08:00,25,60632,MITSUBUSHI,2018,1974,2,2,1,4,1,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617572,2023,2023-167266,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-07,23:02:00,13,60643,NISSAN,2014,1975,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617788,2023,2023-167482,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-03,11:53:00,4,60637,CHEVEROLET,2018,1954,2,2,1,6,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617789,2023,2023-167483,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-08,15:28:00,7,60637,CHEVEROLET,2017,1984,2,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617790,2023,2023-167484,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-06,17:34:00,20,60148,CHEVEROLET,2014,1993,1,1,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617792,2023,2023-167486,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-06,10:14:00,6,60615,NISSAN,2017,1966,1,1,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617794,2023,2023-167488,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-10,21:44:00,25,60649,HYUANDI,2018,1994,1,2,1,2,1,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617796,2023,2023-167490,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-09,13:49:00,6,60636,CHEVY,2008,1988,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617797,2023,2023-167491,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-09,21:00:00,30,60637,NISSAN,2011,1998,1,2,1,4,1,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617798,2023,2023-167492,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-14,23:25:00,5,60521,ACURA,2014,1997,1,1,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617799,2023,2023-167493,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-04,20:57:00,6,60620,CHEVEROLET,2020,1956,1,2,1,2,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617801,2023,2023-167495,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-14,21:42:00,12,60619,NISSAN,2019,2000,2,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617802,2023,2023-167496,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-14,16:55:00,8,60466,DODGE,2019,1989,1,2,1,4,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617804,2023,2023-167498,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-14,15:34:00,10,60619,mercedes,2020,1991,2,2,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617806,2023,2023-167500,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-15,14:36:00,7,60617,INFINITY,2020,1994,1,2,1,4,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617807,2023,2023-167501,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-14,17:53:00,7,60619,PONTIAC,2009,1964,1,2,1,2,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42617808,2023,2023-167502,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-14,16:52:00,5,60615,TOYOTA,2012,1982,2,4,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42618368,2023,2023-168062,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-20,11:45:00,7,60615,TELSA,2018,1975,1,3,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42618369,2023,2023-168063,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-20,16:38:00,5,46320,FORD,2022,1994,1,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42618371,2023,2023-168065,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-20,20:07:00,7,60615,HONDA,2012,1982,2,2,1,4,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42618375,2023,2023-168069,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-20,22:44:00,30,60615,CHEVY,2014,1986,2,2,1,4,1,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42618376,2023,2023-168070,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-17,13:55:00,30,60411,CHEVEROLET,2017,1985,2,2,1,4,1,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42618378,2023,2023-168072,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-21,01:56:00,12,60440,JEEP,2015,1995,2,2,2,0,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42620683,2023,2023-170377,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-21,14:11:00,6,60622,AUDI,2010,1974,1,3,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42620686,2023,2023-170380,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-22,22:01:00,10,60203,SUBARU,2018,1996,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42620687,2023,2023-170381,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-21,22:58:00,10,60615,VOLKWAGON,2018,1994,1,2,1,4,1,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627843,2023,2023-177537,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-24,08:46:00,9,60616,HONDA,2015,1997,2,2,1,2,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627845,2023,2023-177539,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-25,07:40:00,5,60615,KIA,2017,1986,2,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627846,2023,2023-177540,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-25,19:59:00,5,60618,AUDI,2013,1995,2,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627848,2023,2023-177542,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-25,15:29:00,5,60429,DODGE,2020,1988,1,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627849,2023,2023-177543,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-25,13:41:00,5,63109,MAZDA,2011,1952,1,1,1,4,2,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627850,2023,2023-177544,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-26,13:16:00,8,60637,LEXUS,2016,1982,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627851,2023,2023-177545,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-21,16:40:00,10,60617,LEXUS,2006,1973,1,2,1,2,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627854,2023,2023-177548,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-21,09:57:00,5,60637,DODGE,2006,1973,2,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627856,2023,2023-177550,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-25,21:06:00,7,60657,VOLOV,2021,1994,2,5,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627859,2023,2023-177553,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-25,12:39:00,20,60628,CHEVY,2015,1973,2,2,1,4,1,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627861,2023,2023-177555,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-26,20:28:00,5,60418,HONDA,2008,1987,1,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627863,2023,2023-177557,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-26,14:26:00,7,60429,DODGE,2020,1988,1,2,1,4,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627867,2023,2023-177561,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-22,23:58:00,5,60637,TOYOTA,2013,1988,2,1,1,6,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627871,2023,2023-177565,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-22,13:23:00,5,60615,ACURA,2016,1971,2,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627873,2023,2023-177567,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-22,17:56:00,5,60652,FORD,2022,1977,2,2,1,6,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42627874,2023,2023-177568,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-22,20:14:00,19,60643,JEEP,2006,2001,1,2,1,4,1,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42629740,2023,2023-179434,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-19,14:53:00,4,60617,NISSAN,2015,2003,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42629742,2023,2023-179436,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-27,20:12:00,5,60620,HYUANDI,2012,2005,1,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42629744,2023,2023-179438,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-23,10:37:00,9,60636,CHEVY,1997,1962,1,2,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42629752,2023,2023-179446,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-23,11:56:00,3,60649,HONDA,2016,1994,1,2,1,6,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42629754,2023,2023-179448,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-24,10:29:00,8,60467,BMW,2018,1959,1,1,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42629756,2023,2023-179450,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-23,23:59:00,30,60019,DODGE,2019,1993,1,2,1,4,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42629758,2023,2023-179452,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-27,22:05:00,7,60453,AUDI,2007,2004,1,4,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42633303,2023,2023-182997,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-28,10:10:00,9,60622,NISSAN,2017,1984,1,1,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42633304,2023,2023-182998,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-28,23:16:00,50,60438,NISSAN,2020,1997,2,2,1,4,1,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42633305,2023,2023-182999,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-29,07:40:00,10,60617,CHEVY,2021,1994,1,4,1,4,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42634544,2023,2023-184238,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-29,18:36:00,5,60618,TOYOTA,2018,1980,2,1,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42634545,2023,2023-184239,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-29,10:40:00,4,60615,HONDA,2016,1967,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42634999,2023,2023-184693,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-30,11:13:00,7,60615,NISSAN,2021,1980,2,2,1,4,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42635000,2023,2023-184694,14057,UNIVERSITY OF CHICAGO POLICE,2023-03-30,11:32:00,74,60473,GMC,2020,1950,1,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
